Label,CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,NtQueryFullAttributesFile
0,0,0.0,59,17.0,12.0,0.0,1280,455.0,13,36.0,0.0,18.0,0.0,0,0,0.0,0,13.0,587.0,0,13.0,5,9,1.0,0,0.0,748.0,25.0,0,523.0,27.0,181.0,0.0,1762.0,34.0,0.0,2,0,2.0,32.0,11.0,0,267.0,0.0,44.0,44.0,2.0,0.0,127.0,31.0,109.0,69.0,2764.0,98.0,0,124.0,0,0
0,0,0.0,36,1.0,2.0,30.0,31,378.0,10,0.0,113.0,49.0,4.0,15,1,0.0,0,22.0,1143.0,943,0.0,5,9,11.0,0,0.0,621.0,16.0,0,375.0,0.0,327.0,0.0,0.0,0.0,195.0,0,0,0.0,0.0,22.0,0,964.0,0.0,0.0,45.0,0.0,0.0,18.0,4.0,143.0,5.0,137.0,44.0,1,158.0,0,0
0,0,0.0,27,0.0,23.0,0.0,25,485.0,4,15.0,66.0,0.0,0.0,7,0,24.0,0,0.0,679.0,25,0.0,4,8,13.0,0,5.0,348.0,0.0,1,0.0,27.0,0.0,0.0,0.0,46.0,47.0,0,0,0.0,54.0,3.0,0,839.0,5.0,64.0,37.0,4.0,0.0,0.0,5.0,21.0,0.0,97.0,50.0,0,30.0,0,0
0,0,0.0,28,26.0,3.0,17.0,48,75.0,5,6.0,73.0,0.0,7.0,0,3,0.0,16,27.0,450.0,0,0.0,19,7,0.0,0,0.0,175.0,3.0,1,0.0,37.0,255.0,0.0,992.0,0.0,293.0,0,0,2.0,5.0,0.0,0,0.0,0.0,44.0,46.0,2.0,0.0,2024.0,2.0,0.0,0.0,275.0,85.0,0,0.0,0,0
0,0,0.0,27,0.0,0.0,18.0,0,364.0,0,44.0,58.0,8.0,12.0,4,2,1.0,0,107.0,47.0,0,1.0,0,2,12.0,0,138.0,277.0,5.0,2,2405.0,18.0,352.0,0.0,0.0,0.0,515.0,0,1,6.0,61.0,32.0,0,623.0,0.0,0.0,8.0,1.0,0.0,107.0,2.0,0.0,148.0,151.0,566.0,0,710.0,0,0
0,0,0.0,36,0.0,10.0,0.0,29,561.0,3,117.0,75.0,34.0,0.0,0,0,0.0,0,44.0,526.0,0,6.0,5,8,0.0,0,68.0,273.0,201.0,0,1410.0,0.0,210.0,21.0,563.0,49.0,227.0,0,0,30.0,62.0,0.0,0,413.0,14.0,114.0,44.0,0.0,0.0,139.0,2.0,8.0,0.0,93.0,49.0,3,117.0,0,0
0,0,0.0,41,15.0,8.0,71.0,12,210.0,15,0.0,0.0,45.0,0.0,0,0,0.0,0,19.0,306.0,0,0.0,5,7,0.0,0,0.0,688.0,17.0,25,0.0,26.0,275.0,40.0,0.0,1.0,0.0,0,3,0.0,7.0,24.0,0,5547.0,2.0,106.0,0.0,0.0,0.0,1048.0,101.0,93.0,144.0,71.0,25.0,0,111.0,0,0
0,0,0.0,66,4.0,24.0,14.0,40,410.0,5,0.0,87.0,40.0,0.0,0,0,0.0,20,122.0,160.0,835,0.0,1,0,1.0,0,0.0,287.0,17.0,0,253.0,24.0,807.0,0.0,0.0,0.0,219.0,0,0,0.0,55.0,0.0,0,851.0,0.0,0.0,12.0,0.0,0.0,1923.0,4.0,291.0,0.0,206.0,81.0,0,130.0,0,0
0,0,0.0,28,0.0,11.0,0.0,5,419.0,1,0.0,333.0,64.0,0.0,0,0,1.0,0,10.0,998.0,0,5.0,5,7,16.0,0,0.0,480.0,7.0,0,169.0,55.0,61.0,0.0,0.0,7.0,5084.0,0,2,0.0,45.0,12.0,0,3678.0,0.0,85.0,27.0,2.0,0.0,96.0,2.0,130.0,0.0,204.0,25.0,0,50.0,0,0
0,0,0.0,12,7.0,5.0,0.0,47,328.0,11,1.0,80.0,0.0,0.0,0,1,0.0,0,8.0,517.0,0,0.0,4,7,0.0,0,0.0,485.0,10.0,1,0.0,38.0,21.0,0.0,306.0,11.0,7974.0,0,1,0.0,438.0,4.0,0,933.0,0.0,46.0,0.0,4.0,0.0,163.0,6.0,1621.0,2.0,97.0,92.0,2,51.0,0,0
0,0,0.0,0,3.0,0.0,0.0,38,9278.0,4,0.0,6.0,16.0,0.0,1,1,0.0,0,46.0,1185.0,20,2.0,1,8,0.0,0,0.0,80.0,15.0,1,0.0,65.0,0.0,0.0,0.0,0.0,4083.0,0,0,9.0,92.0,5.0,0,971.0,0.0,76.0,22.0,13.0,0.0,115.0,3.0,59.0,0.0,118.0,31.0,0,239.0,0,0
0,0,0.0,39,34.0,47.0,2994.0,12,297.0,8,0.0,25.0,18.0,0.0,19,2,0.0,10,46.0,182.0,225,0.0,5,8,0.0,0,0.0,192.0,29.0,1,0.0,39.0,229.0,117.0,1096.0,0.0,157.0,0,0,6.0,52.0,0.0,0,256.0,0.0,0.0,21.0,1.0,0.0,115.0,83.0,0.0,0.0,204.0,9.0,0,13.0,0,0
0,0,0.0,8,3.0,13.0,94.0,60,146.0,1,1.0,37.0,48.0,0.0,1,0,0.0,0,12.0,165.0,585,0.0,4,8,0.0,0,3.0,650.0,34.0,1,0.0,203.0,0.0,0.0,1077.0,0.0,680.0,0,0,0.0,102.0,16.0,0,908.0,0.0,0.0,20.0,2.0,0.0,177.0,5.0,0.0,0.0,275.0,97.0,0,107.0,0,0
0,0,0.0,17,4.0,5.0,0.0,41,8.0,8,0.0,80.0,26.0,0.0,1,2,0.0,27,15.0,112.0,0,0.0,4,9,17.0,0,0.0,537.0,1.0,1,83.0,244.0,22.0,1540.0,993.0,14.0,3726.0,0,0,0.0,1865.0,0.0,0,928.0,0.0,54.0,240.0,0.0,0.0,167.0,2.0,111.0,0.0,128.0,59.0,0,70.0,0,0
0,0,0.0,22,5.0,48.0,0.0,46,496.0,0,0.0,0.0,29.0,0.0,3,0,0.0,0,3.0,61.0,0,1.0,4,17,1.0,0,0.0,334.0,918.0,1,273.0,230.0,208.0,0.0,0.0,50.0,388.0,0,0,3.0,2785.0,20.0,0,495.0,37.0,0.0,1.0,0.0,0.0,138.0,5.0,69.0,4.0,110.0,17.0,0,25.0,0,0
0,0,0.0,2,4.0,3.0,0.0,9,567.0,1,29.0,0.0,26.0,0.0,0,0,1.0,0,0.0,73.0,315,2.0,4,1,14.0,0,0.0,339.0,37.0,2,150.0,80.0,423.0,0.0,3037.0,12.0,115.0,1,1,0.0,0.0,32.0,0,831.0,0.0,74.0,47.0,1.0,0.0,132.0,6.0,101.0,5.0,267.0,0.0,8,129.0,0,0
0,0,0.0,30,2.0,11.0,35.0,40,317.0,13,58.0,83.0,48.0,0.0,16,0,13.0,0,150.0,778.0,0,1.0,4,9,18.0,0,5.0,758.0,32.0,0,172.0,57.0,397.0,0.0,34.0,0.0,0.0,0,0,1.0,65.0,0.0,0,1179.0,0.0,55.0,17.0,0.0,0.0,104.0,5.0,175.0,2.0,211.0,43.0,0,607.0,0,0
0,0,0.0,91,0.0,10.0,0.0,54,8532.0,1,9.0,81.0,0.0,293.0,0,1,1.0,0,10.0,33.0,0,0.0,0,0,0.0,0,6.0,496.0,0.0,0,0.0,59.0,176.0,0.0,635.0,0.0,60.0,2,2,62.0,32.0,0.0,0,1049.0,0.0,43.0,5.0,1.0,0.0,60.0,5.0,0.0,0.0,0.0,23.0,0,42.0,0,0
0,0,0.0,100,7.0,42.0,0.0,19,96.0,12,31.0,479.0,17.0,0.0,0,1,0.0,0,37.0,4163.0,3,0.0,2,7,0.0,0,0.0,3565.0,20.0,1,111.0,43.0,150.0,0.0,0.0,0.0,4397.0,0,0,5.0,53.0,25.0,0,714.0,63.0,2.0,33.0,3.0,0.0,106.0,3.0,201.0,0.0,348.0,26.0,0,36.0,0,0
0,0,0.0,41,6.0,12.0,0.0,59,241.0,0,0.0,444.0,2.0,0.0,1,3,0.0,0,3.0,222.0,23,2.0,4,0,0.0,0,0.0,412.0,32.0,2,215.0,0.0,45.0,2501.0,0.0,0.0,598.0,0,2,13.0,85.0,0.0,0,5934.0,0.0,2095.0,29.0,0.0,0.0,76.0,3.0,0.0,0.0,114.0,52.0,0,21.0,0,0
0,0,0.0,20,5.0,5.0,0.0,0,531.0,1,21.0,17.0,66.0,0.0,1,0,0.0,3,35.0,101.0,0,1.0,1,8,0.0,0,0.0,309.0,21.0,1,208.0,22.0,27.0,0.0,0.0,0.0,636.0,0,1,6.0,108.0,0.0,0,483.0,0.0,0.0,34.0,4.0,0.0,150.0,6.0,0.0,0.0,229.0,80.0,0,689.0,0,1
0,0,0.0,29,3.0,43.0,0.0,38,624.0,6,53.0,42.0,38.0,0.0,0,0,0.0,0,0.0,1529.0,39,0.0,5,7,9.0,0,4.0,550.0,27.0,1,0.0,64.0,171.0,0.0,0.0,14.0,306.0,3,0,8.0,2345.0,0.0,0,271.0,8.0,57.0,18.0,0.0,0.0,162.0,5.0,0.0,16.0,186.0,69.0,0,83.0,0,0
0,0,0.0,6,31.0,0.0,0.0,2169,188.0,22,7.0,1588.0,58.0,7.0,7,1,0.0,0,5.0,1107.0,1109,0.0,5,8,17.0,0,9.0,742.0,27.0,1,281.0,87.0,75.0,301.0,0.0,0.0,248.0,0,0,1.0,123.0,22.0,0,361.0,33.0,134.0,45.0,3.0,0.0,132.0,65.0,0.0,0.0,197.0,83.0,0,164.0,0,0
0,0,0.0,37,5.0,10.0,0.0,47,275.0,1,12.0,0.0,26.0,15.0,1,0,0.0,0,50.0,21.0,1888,0.0,5,8,11.0,0,3.0,0.0,540.0,2,0.0,27.0,240.0,1039.0,0.0,0.0,0.0,0,0,49.0,2451.0,0.0,0,12.0,0.0,0.0,53.0,2.0,0.0,322.0,5.0,278.0,0.0,320.0,64.0,0,37.0,0,0
0,0,0.0,37,0.0,8.0,0.0,32,453.0,12,10.0,101.0,0.0,7.0,0,0,0.0,0,36.0,64.0,6,0.0,5,9,17.0,0,0.0,299.0,0.0,0,316.0,66.0,254.0,182.0,1322.0,0.0,0.0,0,0,8.0,2723.0,5.0,0,7717.0,0.0,141.0,21.0,0.0,0.0,62.0,4.0,1.0,0.0,308.0,16.0,1,172.0,0,0
0,0,0.0,28,25.0,46.0,0.0,47,1759.0,15,0.0,0.0,56.0,190.0,20,0,0.0,11,54.0,1054.0,0,1.0,5,8,0.0,0,0.0,379.0,34.0,0,0.0,39.0,255.0,37.0,0.0,0.0,0.0,0,0,6.0,128.0,0.0,0,3708.0,0.0,0.0,9.0,4.0,0.0,171.0,34.0,371.0,0.0,16.0,77.0,2,153.0,0,0
0,0,0.0,329,7.0,34.0,10.0,41,181.0,0,4.0,0.0,0.0,6.0,0,0,0.0,0,5.0,818.0,1184,0.0,0,7,0.0,0,7.0,289.0,23.0,0,0.0,21.0,0.0,0.0,109.0,0.0,4736.0,1,2,0.0,98.0,9.0,0,934.0,0.0,0.0,0.0,5.0,0.0,58.0,3.0,132.0,0.0,58.0,419.0,0,59.0,0,0
0,0,0.0,37,0.0,5.0,12.0,437,706.0,20,0.0,431.0,12.0,33.0,10,0,1.0,10,16.0,328.0,0,0.0,5,9,0.0,0,0.0,470.0,32.0,0,46.0,73.0,355.0,352.0,0.0,0.0,0.0,3,0,3.0,347.0,31.0,0,475.0,0.0,66.0,67.0,4.0,0.0,506.0,5.0,367.0,0.0,749.0,51.0,0,59.0,0,0
0,0,0.0,31,0.0,3.0,0.0,51,439.0,16,105.0,0.0,36.0,18.0,13,0,0.0,0,4.0,1230.0,4,0.0,5,33,0.0,0,0.0,690.0,21.0,0,16.0,79.0,168.0,0.0,457.0,0.0,491.0,0,0,0.0,57.0,0.0,0,4291.0,0.0,108.0,32.0,5.0,0.0,17.0,29.0,0.0,3.0,136.0,33.0,0,88.0,0,0
0,0,0.0,36,3.0,0.0,0.0,19,689.0,0,6.0,436.0,13.0,0.0,0,0,0.0,33,72.0,131.0,0,0.0,0,9,0.0,0,0.0,144.0,12.0,0,0.0,0.0,102.0,464.0,0.0,0.0,335.0,0,0,5.0,400.0,15.0,0,1193.0,0.0,0.0,114.0,4.0,0.0,53.0,5.0,0.0,0.0,0.0,0.0,0,40.0,0,0
0,0,0.0,35,0.0,9.0,0.0,55,92.0,1,0.0,56.0,69.0,0.0,0,0,0.0,64,5.0,141.0,0,1.0,16,1,1.0,0,0.0,135.0,185.0,1,2923.0,63.0,87.0,0.0,1344.0,0.0,495.0,0,0,8.0,0.0,2.0,0,557.0,0.0,1110.0,27.0,2.0,0.0,100.0,5.0,0.0,0.0,196.0,59.0,0,834.0,0,0
0,0,2.0,20,6.0,7.0,227.0,49,532.0,7,61.0,127.0,0.0,0.0,0,0,0.0,0,40.0,96.0,0,0.0,1,23,1.0,0,0.0,0.0,24.0,1,358.0,217.0,239.0,1999.0,0.0,1590.0,381.0,0,3,18.0,15.0,11.0,0,170.0,0.0,0.0,54.0,0.0,0.0,0.0,7.0,0.0,0.0,82.0,0.0,0,36.0,0,2
0,0,0.0,12,0.0,4.0,0.0,44,391.0,0,3.0,3.0,0.0,0.0,0,0,0.0,0,35.0,39.0,0,1.0,5,8,1.0,0,0.0,494.0,8.0,0,5700.0,54.0,0.0,74.0,0.0,0.0,0.0,0,2,2.0,41.0,18.0,0,3999.0,0.0,71.0,784.0,3.0,0.0,23.0,59.0,0.0,0.0,156.0,70.0,0,624.0,0,0
0,0,0.0,25,20.0,6.0,72.0,20,466.0,6,5.0,0.0,49.0,0.0,14,0,0.0,13,3.0,93.0,61,0.0,11,2,0.0,0,0.0,193.0,35.0,0,0.0,253.0,206.0,767.0,621.0,14.0,589.0,0,0,1.0,110.0,30.0,14,3209.0,0.0,914.0,0.0,0.0,0.0,560.0,3.0,171.0,1.0,287.0,21.0,1,116.0,0,0
0,0,0.0,35,4.0,0.0,0.0,0,274.0,17,52.0,35.0,0.0,11.0,0,0,0.0,0,63.0,1252.0,67,0.0,4,1,0.0,0,15.0,0.0,7.0,1,0.0,19.0,160.0,0.0,0.0,0.0,562.0,2,1,2.0,41.0,28.0,0,173.0,0.0,680.0,26.0,0.0,0.0,102.0,262.0,0.0,54.0,230.0,0.0,0,110.0,0,0
0,0,0.0,43,7.0,43.0,0.0,43,469.0,7,55.0,28.0,0.0,0.0,15,1,0.0,0,40.0,1539.0,58,0.0,5,7,16.0,0,0.0,674.0,19.0,0,0.0,50.0,43.0,314.0,0.0,0.0,26.0,0,0,0.0,59.0,22.0,17,1023.0,0.0,2584.0,23.0,4.0,0.0,0.0,4.0,0.0,69.0,321.0,64.0,0,11.0,0,0
0,0,0.0,36,3.0,9.0,101.0,8,462.0,1,0.0,28.0,14.0,57.0,14,0,0.0,59,23.0,224.0,1044,15.0,0,0,0.0,0,0.0,290.0,20.0,0,0.0,239.0,0.0,0.0,0.0,1644.0,616.0,0,0,0.0,108.0,13.0,0,928.0,8.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,2221.0,6.0,0,0.0,0,0
0,0,0.0,20,3.0,1.0,0.0,9,0.0,0,32.0,121.0,57.0,0.0,0,3,0.0,0,31.0,1097.0,0,0.0,0,0,0.0,0,0.0,379.0,6.0,0,326.0,14.0,185.0,0.0,0.0,0.0,661.0,0,0,0.0,182.0,3.0,14,8242.0,1.0,39.0,8.0,0.0,0.0,0.0,5.0,29.0,0.0,189.0,106.0,0,87.0,0,0
0,0,0.0,22,4.0,0.0,0.0,18,98.0,0,35.0,0.0,0.0,11.0,1,3,0.0,0,1.0,427.0,6,0.0,14,7,11.0,0,33.0,412.0,9.0,0,0.0,70.0,328.0,423.0,0.0,0.0,497.0,0,2,7.0,40.0,21.0,0,0.0,0.0,60.0,48.0,4.0,0.0,617.0,6.0,171.0,19.0,0.0,26.0,2,488.0,0,0
0,0,0.0,41,2.0,12.0,0.0,25,216.0,1,0.0,0.0,0.0,16.0,0,0,0.0,0,0.0,1019.0,0,0.0,3,6,0.0,0,0.0,183.0,17.0,1,0.0,80.0,202.0,0.0,0.0,33.0,707.0,0,0,7.0,5.0,0.0,0,8354.0,49.0,152.0,33.0,0.0,0.0,130.0,5.0,39.0,0.0,254.0,27.0,0,74.0,0,0
0,0,0.0,24,5.0,7.0,0.0,0,470.0,1,0.0,100.0,68.0,0.0,15,0,4.0,17,37.0,116.0,0,0.0,4,45,4.0,0,0.0,675.0,27.0,1,139.0,63.0,213.0,51.0,143.0,0.0,276.0,0,0,0.0,75.0,18.0,0,524.0,0.0,50.0,0.0,2.0,0.0,80.0,6.0,0.0,0.0,77.0,22.0,0,2336.0,0,0
0,0,0.0,41,0.0,11.0,0.0,52,514.0,8,0.0,19.0,58.0,480.0,0,0,0.0,0,176.0,3608.0,0,0.0,4,7,15.0,0,0.0,514.0,3.0,2,78.0,76.0,0.0,0.0,1793.0,0.0,62.0,0,0,0.0,28.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,7.0,279.0,0.0,313.0,299.0,1,652.0,0,0
0,0,0.0,30,5.0,34.0,0.0,18,3594.0,6,1.0,48.0,0.0,0.0,0,0,0.0,0,10.0,0.0,64,0.0,4,9,15.0,0,0.0,41.0,222.0,2,0.0,30.0,79.0,53.0,0.0,507.0,419.0,0,0,0.0,83.0,21.0,0,897.0,0.0,0.0,0.0,2.0,0.0,13.0,23.0,0.0,0.0,283.0,0.0,0,0.0,0,0
0,0,2.0,0,2.0,17.0,0.0,8,262.0,1,70.0,61.0,38.0,0.0,0,1,0.0,8,0.0,1309.0,0,0.0,4,8,7.0,0,9.0,551.0,0.0,1,0.0,36.0,127.0,416.0,0.0,0.0,627.0,0,1,0.0,0.0,30.0,0,1031.0,0.0,45.0,35.0,14.0,0.0,29.0,28.0,36.0,0.0,70.0,14.0,0,42.0,0,0
0,0,0.0,31,16.0,0.0,0.0,49,367.0,1,0.0,19.0,49.0,156.0,3,0,0.0,1151,0.0,910.0,0,0.0,4,7,8.0,0,1.0,108.0,19.0,0,89.0,64.0,161.0,22.0,1377.0,0.0,2234.0,0,0,0.0,114.0,0.0,0,3239.0,0.0,47.0,0.0,0.0,0.0,57.0,16.0,0.0,14.0,787.0,5.0,0,57.0,0,0
0,0,0.0,42,5.0,5.0,0.0,0,473.0,8,0.0,17.0,0.0,18.0,0,2,0.0,12,21.0,777.0,119,0.0,4,7,0.0,0,4.0,1208.0,1.0,0,7.0,41.0,194.0,562.0,0.0,0.0,365.0,0,0,0.0,112.0,0.0,0,184.0,0.0,7.0,25.0,0.0,0.0,103.0,3.0,35.0,0.0,323.0,23.0,0,134.0,0,0
0,0,0.0,0,28.0,23.0,0.0,0,483.0,21,0.0,22.0,0.0,0.0,0,0,0.0,0,0.0,157.0,47,0.0,1,7,1.0,0,0.0,312.0,10.0,2,4338.0,257.0,261.0,437.0,0.0,2.0,154.0,0,0,1.0,2128.0,0.0,0,505.0,0.0,136.0,4.0,0.0,0.0,78.0,29.0,2388.0,0.0,218.0,20.0,2,63.0,0,0
0,0,0.0,31,5.0,11.0,8.0,47,240.0,0,0.0,26.0,38.0,34.0,14,1,0.0,65,17.0,109.0,0,0.0,5,9,0.0,0,0.0,175.0,8.0,2,389.0,76.0,33.0,0.0,5423.0,0.0,539.0,0,0,0.0,104.0,33.0,11,0.0,0.0,69.0,53.0,0.0,0.0,131.0,5.0,120.0,0.0,268.0,0.0,0,11.0,0,0
0,0,0.0,31,2.0,8.0,0.0,32,608.0,6,10.0,13.0,52.0,0.0,0,6,0.0,0,8.0,116.0,260,1.0,1,2,0.0,0,11.0,390.0,14.0,0,0.0,50.0,313.0,340.0,0.0,0.0,468.0,0,0,3.0,29.0,18.0,0,32556.0,14.0,104.0,19.0,1.0,0.0,124.0,3.0,72.0,4.0,252.0,28.0,0,13.0,0,0
0,0,0.0,374,5.0,24.0,32.0,40,557.0,7,0.0,305.0,9.0,0.0,13,0,0.0,0,52.0,195.0,0,1.0,5,24,0.0,0,0.0,0.0,14.0,1,0.0,72.0,7.0,172.0,0.0,116.0,3641.0,0,0,0.0,10.0,31.0,0,450.0,0.0,3.0,143.0,0.0,0.0,0.0,4.0,0.0,0.0,254.0,80.0,0,230.0,0,0
0,0,0.0,26,7.0,10.0,0.0,41,220.0,22,0.0,73.0,0.0,0.0,9,0,0.0,0,11.0,27.0,0,0.0,5,9,0.0,0,0.0,441.0,21.0,0,227.0,48.0,280.0,179.0,0.0,0.0,320.0,0,2,3.0,44.0,18.0,0,0.0,0.0,137.0,519.0,0.0,0.0,0.0,66.0,277.0,0.0,103.0,100.0,0,0.0,0,0
0,0,0.0,43,0.0,25.0,0.0,3,323.0,1,0.0,8.0,0.0,0.0,0,0,0.0,0,25.0,4.0,0,0.0,24,7,0.0,0,0.0,343.0,0.0,0,0.0,6.0,259.0,1980.0,291.0,0.0,609.0,0,1,0.0,72.0,25.0,0,8638.0,0.0,0.0,20.0,4.0,0.0,0.0,5.0,1780.0,0.0,0.0,93.0,0,79.0,0,0
0,0,0.0,30,0.0,6.0,7.0,43,541.0,4,12.0,58.0,0.0,0.0,0,0,0.0,0,31.0,515.0,87,0.0,1,7,3.0,0,1.0,343.0,8.0,2,556.0,79.0,225.0,199.0,58.0,0.0,238.0,0,0,0.0,69.0,11.0,0,0.0,0.0,79.0,44.0,0.0,0.0,119.0,4.0,0.0,101.0,67.0,13.0,0,128.0,0,0
0,0,0.0,38,0.0,60.0,57.0,26,187.0,1,29.0,452.0,56.0,214.0,0,0,21.0,16,32.0,808.0,16,0.0,1,8,0.0,0,158.0,2749.0,1.0,0,335.0,59.0,136.0,367.0,816.0,9.0,262.0,0,0,4.0,56.0,14.0,0,606.0,39.0,99.0,36.0,3.0,0.0,105.0,3.0,0.0,0.0,236.0,92.0,1,2.0,0,0
0,0,0.0,323,2.0,12.0,16.0,53,10224.0,18,0.0,62.0,26.0,0.0,22,3,0.0,0,55.0,1227.0,0,1.0,4,7,1.0,0,0.0,140.0,15.0,0,176.0,13.0,171.0,58.0,692.0,0.0,362.0,0,0,1.0,110.0,0.0,0,819.0,21.0,0.0,26.0,0.0,0.0,21.0,6.0,105.0,0.0,0.0,12.0,0,81.0,0,0
0,0,0.0,26,3.0,0.0,0.0,0,479.0,5,12.0,25.0,0.0,178.0,8,6,0.0,0,0.0,3062.0,0,0.0,4,7,0.0,0,4.0,651.0,0.0,1,0.0,42.0,386.0,0.0,0.0,18.0,598.0,0,0,40.0,0.0,6.0,0,5977.0,0.0,87.0,42.0,0.0,0.0,134.0,2.0,889.0,12.0,218.0,99.0,0,147.0,0,0
0,0,0.0,263,1.0,2.0,0.0,59,590.0,14,120.0,68.0,22.0,242.0,11,2,1.0,0,1.0,40.0,0,1.0,4,1,0.0,0,0.0,2389.0,12.0,1,0.0,28.0,0.0,1018.0,0.0,0.0,1449.0,0,0,5.0,26.0,28.0,0,0.0,0.0,0.0,17.0,0.0,0.0,93.0,4.0,57.0,4.0,0.0,73.0,0,43.0,0,0
0,0,0.0,14,2.0,26.0,8.0,14,7469.0,4,25.0,96.0,0.0,0.0,0,0,1.0,16,12.0,83.0,2,0.0,5,8,13.0,0,0.0,402.0,0.0,1,300.0,211.0,178.0,0.0,364.0,81.0,485.0,0,0,2.0,0.0,1.0,0,578.0,5.0,100.0,0.0,0.0,0.0,0.0,2.0,74.0,0.0,176.0,42.0,0,0.0,0,0
0,0,0.0,35,6.0,7.0,94.0,11,7.0,4,0.0,277.0,44.0,0.0,0,0,4.0,0,42.0,240.0,59,1.0,5,0,0.0,0,0.0,816.0,13.0,1,297.0,63.0,210.0,0.0,0.0,0.0,461.0,0,0,1.0,2672.0,3.0,2,1250.0,0.0,32.0,21.0,0.0,0.0,0.0,6.0,0.0,11.0,2375.0,24.0,0,0.0,0,0
0,0,0.0,25,3.0,5.0,36.0,6,456.0,0,5.0,55.0,29.0,0.0,0,0,0.0,30,4.0,154.0,7,0.0,5,7,0.0,0,0.0,0.0,9.0,0,173.0,20.0,373.0,0.0,229.0,0.0,173.0,0,0,4.0,119.0,0.0,0,0.0,0.0,58.0,40.0,4.0,0.0,143.0,29.0,114.0,0.0,172.0,41.0,0,48.0,0,1
0,0,0.0,323,1.0,11.0,31.0,59,324.0,1,0.0,91.0,36.0,0.0,2,1,0.0,10,0.0,550.0,91,0.0,5,9,1.0,0,0.0,300.0,26.0,0,0.0,27.0,21.0,761.0,289.0,0.0,238.0,3,1,0.0,68.0,0.0,0,584.0,0.0,348.0,38.0,0.0,0.0,64.0,3.0,0.0,0.0,149.0,34.0,0,54.0,0,0
0,0,0.0,39,6.0,16.0,0.0,29,580.0,6,12.0,0.0,0.0,11.0,0,1,1.0,0,125.0,554.0,2069,0.0,2,8,7.0,0,0.0,530.0,13.0,1,0.0,70.0,247.0,0.0,71.0,0.0,317.0,2,0,0.0,91.0,14.0,0,796.0,0.0,139.0,36.0,0.0,0.0,73.0,1.0,21.0,0.0,0.0,23.0,0,146.0,0,0
0,0,0.0,29,15.0,27.0,5.0,52,451.0,5,1.0,67.0,73.0,0.0,0,0,0.0,30,40.0,390.0,0,0.0,5,9,12.0,0,0.0,484.0,32.0,0,206.0,30.0,105.0,0.0,0.0,37.0,207.0,0,0,0.0,520.0,0.0,0,220.0,0.0,30.0,35.0,4.0,0.0,0.0,72.0,0.0,0.0,192.0,82.0,0,715.0,0,1
0,0,0.0,18,3.0,17.0,0.0,0,359.0,13,8.0,86.0,7.0,165.0,19,0,0.0,0,11.0,74.0,0,0.0,5,0,6.0,0,0.0,459.0,8.0,0,1933.0,21.0,1835.0,0.0,0.0,0.0,1484.0,0,0,0.0,64.0,0.0,0,412.0,0.0,9.0,0.0,9.0,0.0,14.0,33.0,20.0,126.0,24.0,41.0,1,91.0,0,2
0,0,0.0,115,6.0,0.0,0.0,65,309.0,16,5.0,28.0,47.0,7.0,19,0,0.0,0,69.0,1443.0,40,1.0,5,1,10.0,0,0.0,310.0,0.0,0,140.0,77.0,96.0,0.0,80.0,67.0,0.0,0,0,0.0,109.0,14.0,0,429.0,0.0,14.0,19.0,5.0,0.0,0.0,6.0,32.0,0.0,221.0,286.0,2,835.0,0,0
0,0,0.0,4,3.0,5.0,0.0,55,91.0,0,0.0,0.0,9.0,272.0,0,0,0.0,0,1.0,987.0,0,0.0,4,0,4.0,0,0.0,612.0,26.0,0,0.0,58.0,281.0,0.0,427.0,0.0,71.0,0,0,2.0,29.0,0.0,0,733.0,0.0,0.0,25.0,1.0,0.0,90.0,5.0,36.0,7.0,89.0,72.0,0,31.0,0,0
